tof posE posN posU tgtE tgtN tgtU
0.321 21.1402 20.4069 108.439 10527.4 0 10527.4
0.322 21.2078 20.47 108.777 10527.4 0 10527.4
0.323 21.2755 20.5331 109.114 10527.4 0 10527.4
0.324 21.3432 20.5962 109.452 10527.4 0 10527.4
0.325 21.4109 20.6592 109.789 10527.4 0 10527.4
0.326 21.4786 20.7223 110.127 10527.4 0 10527.4
0.327 21.5463 20.7854 110.464 10527.4 0 10527.4
0.328 21.614 20.8485 110.802 10527.4 0 10527.4
0.329 21.6818 20.9115 111.14 10527.4 0 10527.4
0.33 21.7495 20.9746 111.477 10527.4 0 10527.4
0.331 21.8173 21.0377 111.815 10527.4 0 10527.4
0.332 21.8851 21.1007 112.152 10527.4 0 10527.4
0.333 21.9528 21.1638 112.49 10527.4 0 10527.4
0.334 22.0206 21.2268 112.827 10527.4 0 10527.4
0.335 22.0884 21.2899 113.165 10527.4 0 10527.4
0.336 22.1563 21.3529 113.502 10527.4 0 10527.4
0.337 22.2241 21.416 113.84 10527.4 0 10527.4
0.338 22.2919 21.479 114.177 10527.4 0 10527.4
0.339 22.3598 21.542 114.515 10527.4 0 10527.4
0.34 22.4276 21.6051 114.852 10527.4 0 10527.4
0.341 22.4955 21.6681 115.19 10527.4 0 10527.4
0.342 22.5634 21.7311 115.527 10527.4 0 10527.4
0.343 22.6313 21.7942 115.865 10527.4 0 10527.4
0.344 22.6992 21.8572 116.202 10527.4 0 10527.4
0.345 22.7671 21.9202 116.54 10527.4 0 10527.4
0.346 22.835 21.9832 116.877 10527.4 0 10527.4
0.347 22.903 22.0462 117.215 10527.4 0 10527.4
0.348 22.9709 22.1093 117.553 10527.4 0 10527.4
0.349 23.0389 22.1723 117.89 10527.4 0 10527.4
0.35 23.1069 22.2353 118.228 10527.4 0 10527.4
0.351 23.1749 22.2983 118.565 10527.4 0 10527.4
0.352 23.2428 22.3613 118.903 10527.4 0 10527.4
0.353 23.3109 22.4243 119.24 10527.4 0 10527.4
0.354 23.3789 22.4873 119.578 10527.4 0 10527.4
0.355 23.4469 22.5503 119.915 10527.4 0 10527.4
0.356 23.5149 22.6132 120.253 10527.4 0 10527.4
0.357 23.583 22.6762 120.59 10527.4 0 10527.4
