tof posE posN posU tgtE tgtN tgtU phi p rollRateError theta alphaRadians q pitchRateError psi betaRadians r yawRateError rollFinCommand rollFinDeflection pitchFinCommand pitchFinDeflection yawFinCommand yawFinDeflection vdot guidanceSideCommand wdot guidanceNormalCommand mach accelerationLimit staticMargin alphaPrimeDegrees seekerPitch seekerYaw seekerPitchError seekerYawError
9.6900000000 3586.7228968349 3509.2813685921 3599.9332581251 4000.0000000000 4000.0000000000 4000.0000000000 0.0000067362 -0.0000279083 0.0000208281 0.5519234099 0.0000217612 0.0069746304 -0.0271819889 0.8736967986 -0.0017243652 -0.0024933197 0.0048928517 0.0000002362 0.0000001933 -0.0001097066 -0.0000292830 -0.0007998193 -0.0008286573 0.5971191125 -0.6288505329 0.0037348098 4.5472080370 1.5681326389 50.8013737383 2.5728309349 0.0988067143 0.0045367368 -0.0023574899 0.0002251211 -0.0000284658
9.6916666667 3587.1900336119 3509.8369671798 3600.3801898854 4000.0000000000 4000.0000000000 4000.0000000000 0.0000041310 -0.0000256436 0.0000211720 0.5519350343 0.0000333741 0.0069809769 -0.0272747188 0.8736919186 -0.0017184557 -0.0025032050 0.0049170873 0.0000002399 0.0000001974 -0.0001172286 -0.0000366981 -0.0007971350 -0.0008259920 0.5949532893 -0.6316929908 0.0077242205 4.5553484873 1.5679817200 50.7986072545 2.5738676532 0.0984788241 0.0045286994 -0.0023537559 0.0002256851 -0.0000286669
9.6933333333 3587.6571217506 3510.3925102552 3600.8270762361 4000.0000000000 4000.0000000000 4000.0000000000 0.0000015193 -0.0000233691 0.0000215127 0.5519466693 0.0000449856 0.0069874366 -0.0273675345 0.8736870191 -0.0017125359 -0.0025131165 0.0049413383 0.0000002436 0.0000002014 -0.0001247553 -0.0000441244 -0.0007944491 -0.0008233249 0.5927854723 -0.6345384080 0.0117086468 4.5635037126 1.5678310394 50.7958734264 2.5749022612 0.0981549242 0.0045206606 -0.0023500087 0.0002262501 -0.0000288682
9.6950000000 3588.1241612620 3510.9479978227 3601.2739171954 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000010989 -0.0000210846 0.0000218499 0.5519583151 0.0000565959 0.0069940179 -0.0274604288 0.8736821001 -0.0017066057 -0.0025230545 0.0049656047 0.0000002473 0.0000002054 -0.0001322869 -0.0000515614 -0.0007917614 -0.0008206561 0.5906157806 -0.6373867933 0.0156880931 4.5716737861 1.5676803589 50.7931722161 2.5759363651 0.0978350570 0.0045126203 -0.0023462483 0.0002268161 -0.0000290698
9.6966666667 3588.5911521572 3511.5034298866 3601.7207127814 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000037236 -0.0000187901 0.0000221836 0.5519699718 0.0000682051 0.0070007293 -0.0275533999 0.8736771617 -0.0017006651 -0.0025330200 0.0049898864 0.0000002509 0.0000002094 -0.0001398245 -0.0000590086 -0.0007890721 -0.0008179856 0.5884443737 -0.6402381560 0.0196625762 4.5798587816 1.5675294399 50.7905041948 2.5769715690 0.0975192652 0.0045045782 -0.0023424747 0.0002273830 -0.0000292716
9.6983333333 3589.0580944473 3512.0588064514 3602.1674630124 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000063547 -0.0000164854 0.0000225137 0.5519816396 0.0000798134 0.0070075794 -0.0276464344 0.8736722036 -0.0016947142 -0.0025430129 0.0050141824 0.0000002544 0.0000002133 -0.0001473645 -0.0000664655 -0.0007863812 -0.0008153133 0.5862709577 -0.6430925057 0.0236321044 4.5880587726 1.5673788786 50.7878698225 2.5780038526 0.0972075918 0.0044965343 -0.0023386878 0.0002279508 -0.0000294736
9.7000000000 3589.5249881434 3512.6141275214 3602.6141679067 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000089924 -0.0000141705 0.0000228401 0.5519933189 0.0000914212 0.0070145770 -0.0277395285 0.8736672259 -0.0016887527 -0.0025530340 0.0050384930 0.0000002579 0.0000002172 -0.0001549086 -0.0000739316 -0.0007836887 -0.0008126394 0.5840957983 -0.6459498514 0.0275967055 4.5962738334 1.5672281981 50.7852690390 2.5790364271 0.0969000805 0.0044884882 -0.0023348875 0.0002285197 -0.0000296758
9.7016666667 3589.9918332564 3513.1693931011 3603.0608274823 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000116365 -0.0000118452 0.0000231629 0.5520050098 0.0001030286 0.0070217312 -0.0278326705 0.8736622286 -0.0016827808 -0.0025630840 0.0050628174 0.0000002614 0.0000002211 -0.0001624542 -0.0000814065 -0.0007809947 -0.0008099636 0.5819185980 -0.6488102027 0.0315563916 4.6045040383 1.5670776367 50.7827022720 2.5800676836 0.0965967751 0.0044804398 -0.0023310739 0.0002290895 -0.0000298783
9.7033333333 3590.4586297976 3513.7246031947 3603.5074417575 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000142872 -0.0000095096 0.0000234818 0.5520167127 0.0001146358 0.0070290511 -0.0279258579 0.8736572115 -0.0016767983 -0.0025731637 0.0050871552 0.0000002648 0.0000002249 -0.0001700032 -0.0000888895 -0.0007782993 -0.0008072862 0.5797398444 -0.6516735687 0.0355112214 4.6127494620 1.5669269562 50.7801701821 2.5810992249 0.0962977201 0.0044723889 -0.0023272468 0.0002296603 -0.0000300810
9.7050000000 3590.9253777780 3514.2797578068 3603.9540107505 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000169445 -0.0000071634 0.0000237968 0.5520284277 0.0001262433 0.0070365459 -0.0280190751 0.8736521746 -0.0016708052 -0.0025832738 0.0051115056 0.0000002682 0.0000002287 -0.0001775514 -0.0000963801 -0.0007756026 -0.0008046070 0.5775591592 -0.6545399595 0.0394612138 4.6210101792 1.5667763948 50.7776729109 2.5821294429 0.0960029602 0.0044643351 -0.0023234063 0.0002302320 -0.0000302839
9.7066666667 3591.3920772087 3514.8348569417 3604.4005344793 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000196082 -0.0000048066 0.0000241078 0.5520401552 0.0001378512 0.0070442251 -0.0281123193 0.8736471178 -0.0016648015 -0.0025934153 0.0051358680 0.0000002716 0.0000002325 -0.0001851013 -0.0001038778 -0.0007729046 -0.0008019262 0.5753766902 -0.6574093845 0.0434064234 4.6292862648 1.5666258335 50.7752107404 2.5831591373 0.0957125407 0.0044562781 -0.0023195523 0.0002308048 -0.0000304871
9.7083333333 3591.8587281007 3515.3899006038 3604.8470129622 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000222786 -0.0000024392 0.0000244149 0.5520518955 0.0001494599 0.0070520982 -0.0282055803 0.8736420411 -0.0016587871 -0.0026035890 0.0051602417 0.0000002748 0.0000002362 -0.0001926506 -0.0001113819 -0.0007702055 -0.0007992436 0.5731924801 -0.6602818534 0.0473469086 4.6375777941 1.5664753914 50.7727842240 2.5841875034 0.0954265075 0.0044482178 -0.0023156847 0.0002313786 -0.0000306905
9.7100000000 3592.3253304653 3515.9448887974 3605.2934462172 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000249556 -0.0000000609 0.0000247178 0.5520636489 0.0001610696 0.0070601749 -0.0282988474 0.8736369444 -0.0016527619 -0.0026137962 0.0051846258 0.0000002781 0.0000002399 -0.0002001982 -0.0001188919 -0.0007675053 -0.0007965595 0.5710064829 -0.6631573761 0.0512827284 4.6458848425 1.5663248301 50.7703934134 2.5852161421 0.0951449066 0.0044401538 -0.0023118035 0.0002319534 -0.0000308942
9.7116666667 3592.7918843136 3516.4998215271 3605.7398342625 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000276391 0.0000023281 0.0000250165 0.5520754157 0.0001726808 0.0070684649 -0.0283921158 0.8736318277 -0.0016467260 -0.0026240376 0.0052090194 0.0000002813 0.0000002435 -0.0002077452 -0.0001264073 -0.0007648043 -0.0007938737 0.5688186793 -0.6660359624 0.0552139488 4.6542074855 1.5661745071 50.7680390111 2.5862426455 0.0948677849 0.0044320858 -0.0023079086 0.0002325291 -0.0000310980
9.7133333333 3593.2583896566 3517.0546987972 3606.1861771162 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000303293 0.0000047282 0.0000253110 0.5520871964 0.0001842937 0.0070769780 -0.0284853728 0.8736266908 -0.0016406793 -0.0026343150 0.0052334215 0.0000002844 0.0000002471 -0.0002152886 -0.0001339273 -0.0007621024 -0.0007911863 0.5666292460 -0.6689176222 0.0591406659 4.6625457988 1.5660239458 50.7657210642 2.5872702167 0.0945951896 0.0044240135 -0.0023040001 0.0002331059 -0.0000313021
9.7150000000 3593.7248465055 3517.6095206122 3606.6324747963 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000330261 0.0000071392 0.0000256011 0.5520989912 0.0001959087 0.0070857244 -0.0285786097 0.8736215337 -0.0016346217 -0.0026446292 0.0052578309 0.0000002876 0.0000002507 -0.0002228288 -0.0001414513 -0.0007594000 -0.0007884975 0.5644380201 -0.6718023657 0.0630629475 4.6708998582 1.5658737421 50.7634404024 2.5882948464 0.0943271684 0.0044159365 -0.0023000777 0.0002336837 -0.0000315065
9.7166666667 3594.1912548714 3518.1642869763 3607.0787273210 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000357296 0.0000095614 0.0000258869 0.5521108006 0.0002075263 0.0070947139 -0.0286718228 0.8736163564 -0.0016285532 -0.0026549819 0.0052822466 0.0000002906 0.0000002542 -0.0002303665 -0.0001489787 -0.0007566969 -0.0007858072 0.5622451075 -0.6746902029 0.0669809010 4.6792697395 1.5657233000 50.7611967452 2.5893205372 0.0940637697 0.0044078544 -0.0022961416 0.0002342626 -0.0000317111
9.7183333333 3594.6576147655 3518.7189978941 3607.5249347083 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000384397 0.0000119947 0.0000261682 0.5521226250 0.0002191468 0.0071039568 -0.0287649977 0.8736111587 -0.0016224737 -0.0026653745 0.0053066672 0.0000002936 0.0000002577 -0.0002378982 -0.0001565088 -0.0007539937 -0.0007831155 0.5600504363 -0.6775811441 0.0708946192 4.6876555189 1.5655730963 50.7589910702 2.5903440825 0.0938050422 0.0043997669 -0.0022921915 0.0002348424 -0.0000319159
9.7200000000 3595.1239261989 3519.2736533699 3607.9710969762 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000411566 0.0000144393 0.0000264450 0.5521344647 0.0002307706 0.0071134631 -0.0288581287 0.8736059407 -0.0016163832 -0.0026758086 0.0053310914 0.0000002966 0.0000002612 -0.0002454254 -0.0001640410 -0.0007512902 -0.0007804225 0.5578542069 -0.6804751994 0.0748042368 4.6960572725 1.5654227734 50.7568234637 2.5913678814 0.0935510355 0.0043916736 -0.0022882275 0.0002354233 -0.0000321210
9.7216666667 3595.5901891827 3519.8282534082 3608.4172141428 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000438802 0.0000168953 0.0000267173 0.5521463203 0.0002423982 0.0071232432 -0.0289512049 0.8736007021 -0.0016102815 -0.0026862858 0.0053555177 0.0000002995 0.0000002646 -0.0002529460 -0.0001715747 -0.0007485868 -0.0007777283 0.5556561306 -0.6833723794 0.0787098325 4.7044750763 1.5652725697 50.7546943061 2.5923903298 0.0933017993 0.0043835741 -0.0022842495 0.0002360053 -0.0000323263
9.7233333333 3596.0564037282 3520.3827980133 3608.8632862261 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000466106 0.0000193627 0.0000269849 0.5521581922 0.0002540300 0.0071333072 -0.0290442170 0.8735954429 -0.0016041687 -0.0026968082 0.0053799446 0.0000003023 0.0000002679 -0.0002604597 -0.0001791090 -0.0007458835 -0.0007750329 0.5534565513 -0.6862726941 0.0826115815 4.7129090067 1.5651222467 50.7526041353 2.5934130248 0.0930573843 0.0043754678 -0.0022802575 0.0002365882 -0.0000325319
9.7250000000 3596.5225698465 3520.9372871897 3609.3093132442 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000493477 0.0000218416 0.0000272479 0.5521700808 0.0002656665 0.0071436655 -0.0291371538 0.8735901630 -0.0015980446 -0.0027073773 0.0054043702 0.0000003051 0.0000002712 -0.0002679651 -0.0001866435 -0.0007431808 -0.0007723365 0.5512551690 -0.6891761545 0.0865095755 4.7213591398 1.5649721622 50.7505533062 2.5944335635 0.0928178415 0.0043673545 -0.0022762512 0.0002371723 -0.0000327377
9.7266666667 3596.9886875487 3521.4917209418 3609.7552952150 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000520917 0.0000243322 0.0000275061 0.5521819867 0.0002773081 0.0071543284 -0.0292300097 0.8735848624 -0.0015919093 -0.0027179952 0.0054287932 0.0000003079 0.0000002745 -0.0002754630 -0.0001941773 -0.0007404786 -0.0007696392 0.5490521772 -0.6920827708 0.0904039924 4.7298255519 1.5648219585 50.7485420140 2.5954543422 0.0925832228 0.0043592335 -0.0022722308 0.0002377574 -0.0000329438
9.7283333333 3597.4547568461 3522.0460992741 3610.2012321566 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000548425 0.0000268344 0.0000277595 0.5521939104 0.0002889554 0.0071653061 -0.0293227715 0.8735795409 -0.0015857625 -0.0027286642 0.0054532114 0.0000003105 0.0000002777 -0.0002829508 -0.0002017097 -0.0007377773 -0.0007669410 0.5468478773 -0.6949925537 0.0942950431 4.7383083193 1.5646717548 50.7465713966 2.5964745576 0.0923535805 0.0043511045 -0.0022681961 0.0002383435 -0.0000331501
9.7300000000 3597.9207777497 3522.6004221908 3610.6471240869 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000576002 0.0000293483 0.0000280081 0.5522058523 0.0003006089 0.0071766091 -0.0294154337 0.8735741985 -0.0015796043 -0.0027393860 0.0054776229 0.0000003132 0.0000002809 -0.0002904296 -0.0002092401 -0.0007350771 -0.0007642422 0.5446414367 -0.6979055147 0.0981827514 4.7468075175 1.5645217896 50.7446407735 2.5974926084 0.0921289674 0.0043429669 -0.0022641470 0.0002389307 -0.0000333566
9.7316666667 3598.3867502708 3523.1546896964 3611.0929710239 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000603648 0.0000318742 0.0000282519 0.5522178130 0.0003122691 0.0071882476 -0.0295079832 0.8735688350 -0.0015734346 -0.0027501633 0.0055020260 0.0000003158 0.0000002840 -0.0002978967 -0.0002167677 -0.0007323781 -0.0007615428 0.5424335549 -0.7008216635 0.1020674167 4.7553232235 1.5643715858 50.7427510750 2.5985116872 0.0919094373 0.0043348202 -0.0022600834 0.0002395190 -0.0000335634
9.7333333333 3598.8526744205 3523.7089017954 3611.5387729855 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000631364 0.0000344119 0.0000284906 0.5522297932 0.0003239365 0.0072002317 -0.0296004144 0.8735634503 -0.0015672533 -0.0027609981 0.0055264182 0.0000003183 0.0000002871 -0.0003053534 -0.0002242918 -0.0007296809 -0.0007588431 0.5402238413 -0.7037410114 0.1059491525 4.7638555132 1.5642216206 50.7409027988 2.5995285955 0.0916950443 0.0043266639 -0.0022560053 0.0002401084 -0.0000337705
9.7350000000 3599.3185502101 3524.2630584922 3611.9845299898 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000659149 0.0000369616 0.0000287245 0.5522417933 0.0003356118 0.0072125717 -0.0296927124 0.8735580443 -0.0015610602 -0.0027718927 0.0055507976 0.0000003208 0.0000002901 -0.0003127963 -0.0002318117 -0.0007269854 -0.0007561430 0.5380124939 -0.7066635686 0.1098281936 4.7724044628 1.5640717745 50.7390962388 2.6005441290 0.0914858434 0.0043184974 -0.0022519126 0.0002406988 -0.0000339778
9.7366666667 3599.7843776507 3524.8171597911 3612.4302420547 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000687005 0.0000395235 0.0000289533 0.5522538139 0.0003472955 0.0072252777 -0.0297848736 0.8735526169 -0.0015548553 -0.0027828499 0.0055751619 0.0000003232 0.0000002931 -0.0003202278 -0.0002393267 -0.0007242919 -0.0007534429 0.5357995251 -0.7095893464 0.1137047540 4.7809701481 1.5639218092 50.7373318052 2.6015598811 0.0912818902 0.0043103202 -0.0022478051 0.0002412903 -0.0000341854
9.7383333333 3600.2501567536 3525.3712056967 3612.8759091980 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000714932 0.0000420975 0.0000291770 0.5522658557 0.0003589881 0.0072383595 -0.0298768889 0.8735471680 -0.0015486386 -0.0027938722 0.0055995088 0.0000003255 0.0000002960 -0.0003276458 -0.0002468359 -0.0007216009 -0.0007507429 0.5335848010 -0.7125183556 0.1175790265 4.7895526448 1.5637718439 50.7356099973 2.6025750494 0.0910832408 0.0043021316 -0.0022436828 0.0002418830 -0.0000343933
9.7400000000 3600.7158875299 3525.9251962133 3613.3215314379 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000742930 0.0000446837 0.0000293957 0.5522779193 0.0003706905 0.0072518272 -0.0299687455 0.8735416974 -0.0015424098 -0.0028049625 0.0056238356 0.0000003278 0.0000002989 -0.0003350486 -0.0002543387 -0.0007189126 -0.0007480432 0.5313688468 -0.7154506071 0.1214513597 4.7981520288 1.5636217594 50.7339318468 2.6035904280 0.0908899522 0.0042939311 -0.0022395456 0.0002424767 -0.0000346014
9.7416666667 3601.1815699909 3526.4791313453 3613.7671087921 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000771000 0.0000472823 0.0000296093 0.5522900054 0.0003824030 0.0072656904 -0.0300604401 0.8735362050 -0.0015361690 -0.0028161232 0.0056481396 0.0000003301 0.0000003017 -0.0003424379 -0.0002618344 -0.0007162274 -0.0007453440 0.5291507005 -0.7183861130 0.1253217745 4.8067683745 1.5634720325 50.7322968413 2.6046028231 0.0907020819 0.0042857181 -0.0022353933 0.0002430715 -0.0000348097
9.7433333333 3601.6472041477 3527.0330110972 3614.2126412786 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000799142 0.0000498933 0.0000298177 0.5523021145 0.0003941265 0.0072799589 -0.0301519564 0.8735306907 -0.0015299160 -0.0028273572 0.0056724188 0.0000003323 0.0000003045 -0.0003498095 -0.0002693222 -0.0007135452 -0.0007426454 0.5269308368 -0.7213248831 0.1291906298 4.8154017581 1.5633221865 50.7307055120 2.6056154213 0.0905196882 0.0042774919 -0.0022312260 0.0002436675 -0.0000350184
9.7450000000 3602.1127900116 3527.5868354733 3614.6581289154 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000827357 0.0000525167 0.0000300209 0.5523142474 0.0004058615 0.0072946420 -0.0302432913 0.8735251543 -0.0015236506 -0.0028386672 0.0056966702 0.0000003344 0.0000003072 -0.0003571662 -0.0002768013 -0.0007108667 -0.0007399478 0.5247092870 -0.7242669287 0.1330581965 4.8240522548 1.5631724596 50.7291588579 2.6066266243 0.0903428302 0.0042692518 -0.0022270433 0.0002442645 -0.0000352273
9.7466666667 3602.5783275938 3528.1406044782 3615.1035717203 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000855645 0.0000551528 0.0000302189 0.5523264047 0.0004176088 0.0073097491 -0.0303344307 0.8735195957 -0.0015173728 -0.0028500564 0.0057208911 0.0000003365 0.0000003099 -0.0003645044 -0.0002842712 -0.0007081921 -0.0007372512 0.5224859593 -0.7272122607 0.1369247307 4.8327199392 1.5630227327 50.7276570169 2.6076372258 0.0901715673 0.0042609973 -0.0022228453 0.0002448627 -0.0000354364
9.7483333333 3603.0438169056 3528.6943181161 3615.5489697112 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000884008 0.0000578015 0.0000304117 0.5523385872 0.0004293690 0.0073252893 -0.0304253718 0.8735140147 -0.0015110825 -0.0028615276 0.0057450788 0.0000003385 0.0000003125 -0.0003718263 -0.0002917310 -0.0007055217 -0.0007345560 0.5202610450 -0.7301608904 0.1407905753 4.8414048857 1.5628730059 50.7262008478 2.6086472216 0.0900059600 0.0042527275 -0.0022186317 0.0002454620 -0.0000356459
9.7500000000 3603.5092579580 3529.2479763916 3615.9943229061 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000912445 0.0000604630 0.0000305993 0.5523507956 0.0004411428 0.0073412713 -0.0305161064 0.8735084112 -0.0015047795 -0.0028730841 0.0057692305 0.0000003404 0.0000003151 -0.0003791302 -0.0002991800 -0.0007028559 -0.0007318624 0.5180339648 -0.7331128294 0.1446558780 4.8501071682 1.5627231598 50.7247899980 2.6096574040 0.0898460692 0.0042444419 -0.0022144025 0.0002460624 -0.0000358556
9.7516666667 3603.9746507624 3529.8015793090 3616.4396313228 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000940958 0.0000631373 0.0000307815 0.5523630306 0.0004529311 0.0073577039 -0.0306066231 0.8735027849 -0.0014984636 -0.0028847287 0.0057933429 0.0000003423 0.0000003176 -0.0003864143 -0.0003066175 -0.0007001949 -0.0007291706 0.5158050945 -0.7360680877 0.1485210487 4.8588268616 1.5625735521 50.7234257996 2.6106653805 0.0896919568 0.0042361397 -0.0022101576 0.0002466640 -0.0000360656
9.7533333333 3604.4399953301 3530.3551268727 3616.8848949793 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000969546 0.0000658245 0.0000309585 0.5523752930 0.0004647344 0.0073745953 -0.0306969139 0.8734971358 -0.0014921348 -0.0028964647 0.0058174135 0.0000003442 0.0000003200 -0.0003936789 -0.0003140428 -0.0006975391 -0.0007264809 0.5135743087 -0.7390266767 0.1523863777 4.8675640391 1.5624238253 50.7221081781 2.6116735356 0.0895436851 0.0042278202 -0.0022058967 0.0002472667 -0.0000362758
9.7550000000 3604.9052916721 3530.9086190872 3617.3301138934 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000998212 0.0000685247 0.0000311302 0.5523875835 0.0004765535 0.0073919537 -0.0307869772 0.8734914636 -0.0014857930 -0.0029082952 0.0058414391 0.0000003459 0.0000003224 -0.0004009251 -0.0003214552 -0.0006948889 -0.0007237936 0.5113417212 -0.7419886073 0.1562522373 4.8763187742 1.5622742176 50.7208382278 2.6126802734 0.0894013172 0.0042194826 -0.0022016198 0.0002478706 -0.0000364864
