tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.8700000000 562.6682722143 0.0000000000 389.4336958063 6000.0000000000 6000.0000000000 6000.0000000000 0.0001049003 0.0000000000 0
1.8800000000 569.0115556285 0.0000000000 393.7346867652 6000.0000000000 6000.0000000000 6000.0000000000 0.0001043295 0.0000000000 0
1.8900000000 575.3903142315 0.0000000000 398.0587598964 6000.0000000000 6000.0000000000 6000.0000000000 0.0001037654 0.0000000000 0
1.9000000000 581.8045196786 0.0000000000 402.4058906033 6000.0000000000 6000.0000000000 6000.0000000000 0.0001032081 0.0000000000 0
1.9100000000 588.2541409598 0.0000000000 406.7760525201 6000.0000000000 6000.0000000000 6000.0000000000 0.0001026573 0.0000000000 0
1.9200000000 594.7391467091 0.0000000000 411.1692190786 6000.0000000000 6000.0000000000 6000.0000000000 0.0001021130 0.0000000000 0
1.9300000000 601.2595052022 0.0000000000 415.5853635058 6000.0000000000 6000.0000000000 6000.0000000000 0.0001015750 0.0000000000 0
1.9400000000 607.8151843486 0.0000000000 420.0244588182 6000.0000000000 6000.0000000000 6000.0000000000 0.0001010433 0.0000000000 0
1.9500000000 614.4061517059 0.0000000000 424.4864778316 6000.0000000000 6000.0000000000 6000.0000000000 0.0001005177 0.0000000000 0
1.9600000000 621.0323744676 0.0000000000 428.9713931523 6000.0000000000 6000.0000000000 6000.0000000000 0.0000999982 0.0000000000 0
1.9700000000 627.6938194781 0.0000000000 433.4791771870 6000.0000000000 6000.0000000000 6000.0000000000 0.0000994846 0.0000000000 0
1.9800000000 634.3904532213 0.0000000000 438.0098021352 6000.0000000000 6000.0000000000 6000.0000000000 0.0000989770 0.0000000000 0
1.9900000000 641.1222418230 0.0000000000 442.5632399897 6000.0000000000 6000.0000000000 6000.0000000000 0.0000984750 0.0000000000 0
2.0000000000 647.8891510990 0.0000000000 447.1394625701 6000.0000000000 6000.0000000000 6000.0000000000 0.0000979767 0.0000000000 0
2.0100000000 654.6911492928 0.0000000000 451.7384433936 6000.0000000000 6000.0000000000 6000.0000000000 0.0000974839 0.0000000000 0
2.0200000000 661.5282043524 0.0000000000 456.3601558120 6000.0000000000 6000.0000000000 6000.0000000000 0.0000969966 0.0000000000 0
2.0300000000 668.4002839325 0.0000000000 461.0045730131 6000.0000000000 6000.0000000000 6000.0000000000 0.0000965146 0.0000000000 0
