TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
3.6360 4541.8708 4902.6156 0.6714 -0.6270 -0.0045 -0.6062 4.7150 -7.8620
3.6370 4543.0470 4903.5820 0.6707 -0.6220 -0.0051 -0.6005 5.4305 -8.9175
3.6380 4544.2230 4904.5484 0.6701 -0.6162 -0.0057 -0.5941 6.1393 -9.9618
3.6390 4545.3989 4905.5145 0.6695 -0.6097 -0.0063 -0.5870 6.8405 -10.9938
3.6400 4546.5746 4906.4805 0.6689 -0.6025 -0.0069 -0.5792 7.5333 -12.0121
3.6410 4547.7501 4907.4464 0.6683 -0.5946 -0.0074 -0.5707 8.2168 -13.0157
3.6420 4548.9255 4908.4121 0.6677 -0.5861 -0.0080 -0.5616 8.8904 -14.0033
3.6430 4550.1008 4909.3776 0.6671 -0.5768 -0.0086 -0.5518 9.5531 -14.9738
3.6440 4551.2759 4910.3429 0.6665 -0.5669 -0.0091 -0.5413 10.2042 -15.9260
3.6450 4552.4508 4911.3081 0.6660 -0.5564 -0.0096 -0.5302 10.8429 -16.8589
3.6460 4553.6256 4912.2731 0.6654 -0.5453 -0.0102 -0.5185 11.4686 -17.7714
3.6470 4554.8003 4913.2379 0.6649 -0.5335 -0.0107 -0.5062 12.0805 -18.6625
3.6480 4555.9748 4914.2026 0.6644 -0.5211 -0.0112 -0.4933 12.6778 -19.5310
3.6490 4557.1491 4915.1671 0.6639 -0.5081 -0.0117 -0.4798 13.2599 -20.3759
3.6500 4558.3233 4916.1314 0.6634 -0.4946 -0.0121 -0.4658 13.8261 -21.1965
3.6510 4559.4974 4917.0955 0.6629 -0.4805 -0.0126 -0.4512 14.3758 -21.9915
3.6520 4560.6713 4918.0595 0.6624 -0.4658 -0.0130 -0.4361 14.9082 -22.7602
3.6530 4561.8451 4919.0233 0.6619 -0.4507 -0.0135 -0.4205 15.4229 -23.5017
3.6540 4563.0187 4919.9870 0.6615 -0.4350 -0.0139 -0.4043 15.9192 -24.2152
3.6550 4564.1922 4920.9505 0.6611 -0.4188 -0.0143 -0.3878 16.3965 -24.8997
3.6560 4565.3656 4921.9138 0.6607 -0.4022 -0.0147 -0.3707 16.8543 -25.5545
3.6570 4566.5388 4922.8769 0.6603 -0.3851 -0.0150 -0.3533 17.2921 -26.1790
3.6580 4567.7118 4923.8398 0.6599 -0.3676 -0.0154 -0.3354 17.7093 -26.7723
3.6590 4568.8847 4924.8026 0.6595 -0.3497 -0.0157 -0.3171 18.1055 -27.3338
3.6600 4570.0575 4925.7652 0.6592 -0.3314 -0.0160 -0.2985 18.4803 -27.8629
3.6610 4571.2301 4926.7276 0.6589 -0.3127 -0.0163 -0.2795 18.8332 -28.3590
3.6620 4572.4026 4927.6899 0.6586 -0.2937 -0.0166 -0.2603 19.1638 -28.8215
3.6630 4573.5750 4928.6520 0.6583 -0.2744 -0.0168 -0.2407 19.4717 -29.2498
3.6640 4574.7472 4929.6139 0.6580 -0.2548 -0.0170 -0.2208 19.7566 -29.6437
3.6650 4575.9192 4930.5756 0.6578 -0.2349 -0.0172 -0.2007 20.0183 -30.0025
3.6660 4577.0911 4931.5372 0.6575 -0.2148 -0.0174 -0.1803 20.2563 -30.3260
3.6670 4578.2629 4932.4986 0.6573 -0.1944 -0.0176 -0.1598 20.4704 -30.6137
3.6680 4579.4345 4933.4598 0.6572 -0.1738 -0.0178 -0.1390 20.6604 -30.8653
3.6690 4580.6060 4934.4208 0.6570 -0.1531 -0.0179 -0.1181 20.8261 -31.0807
3.6700 4581.7774 4935.3817 0.6568 -0.1322 -0.0180 -0.0971 20.9673 -31.2595
3.6710 4582.9486 4936.3423 0.6567 -0.1111 -0.0181 -0.0760 21.0839 -31.4016
3.6720 4584.1197 4937.3028 0.6566 -0.0900 -0.0181 -0.0548 21.1757 -31.5068
3.6730 4585.2906 4938.2632 0.6565 -0.0688 -0.0182 -0.0335 21.2427 -31.5751
3.6740 4586.4614 4939.2233 0.6565 -0.0475 -0.0182 -0.0122 21.2848 -31.6065
3.6750 4587.6320 4940.1833 0.6564 -0.0262 -0.0182 0.0091 21.3019 -31.6008
3.6760 4588.8025 4941.1431 0.6564 -0.0049 -0.0182 0.0304 21.2941 -31.5582
3.6770 4589.9729 4942.1027 0.6564 0.0164 -0.0182 0.0517 21.2614 -31.4786
3.6780 4591.1431 4943.0622 0.6565 0.0376 -0.0181 0.0729 21.2038 -31.3624
3.6790 4592.3132 4944.0215 0.6565 0.0588 -0.0180 0.0940 21.1214 -31.2095
3.6800 4593.4832 4944.9806 0.6566 0.0799 -0.0179 0.1149 21.0143 -31.0203
3.6810 4594.6530 4945.9395 0.6567 0.1008 -0.0178 0.1358 20.8828 -30.7950
3.6820 4595.8226 4946.8982 0.6568 0.1216 -0.0176 0.1564 20.7269 -30.5338
3.6830 4596.9922 4947.8568 0.6569 0.1423 -0.0175 0.1769 20.5468 -30.2371
3.6840 4598.1615 4948.8152 0.6571 0.1627 -0.0173 0.1972 20.3429 -29.9053
3.6850 4599.3308 4949.7734 0.6572 0.1830 -0.0171 0.2172 20.1152 -29.5388
3.6860 4600.4999 4950.7315 0.6574 0.2030 -0.0168 0.2370 19.8642 -29.1381
3.6870 4601.6688 4951.6894 0.6576 0.2227 -0.0166 0.2565 19.5901 -28.7036
3.6880 4602.8377 4952.6471 0.6579 0.2421 -0.0163 0.2757 19.2933 -28.2359
3.6890 4604.0063 4953.6046 0.6581 0.2613 -0.0160 0.2945 18.9740 -27.7355
3.6900 4605.1749 4954.5620 0.6584 0.2801 -0.0157 0.3130 18.6328 -27.2031
3.6910 4606.3433 4955.5191 0.6587 0.2985 -0.0154 0.3312 18.2701 -26.6394
3.6920 4607.5115 4956.4762 0.6590 0.3166 -0.0151 0.3489 17.8861 -26.0449
3.6930 4608.6796 4957.4330 0.6593 0.3343 -0.0147 0.3663 17.4816 -25.4205
3.6940 4609.8476 4958.3897 0.6597 0.3516 -0.0143 0.3832 17.0568 -24.7668
3.6950 4611.0154 4959.3462 0.6600 0.3684 -0.0140 0.3996 16.6123 -24.0847
3.6960 4612.1831 4960.3025 0.6604 0.3848 -0.0135 0.4156 16.1487 -23.3750
3.6970 4613.3506 4961.2587 0.6608 0.4007 -0.0131 0.4311 15.6665 -22.6386
3.6980 4614.5180 4962.2146 0.6612 0.4161 -0.0127 0.4460 15.1663 -21.8762
3.6990 4615.6853 4963.1705 0.6616 0.4311 -0.0122 0.4605 14.6487 -21.0888
3.7000 4616.8524 4964.1261 0.6621 0.4454 -0.0118 0.4744 14.1143 -20.2775
3.7010 4618.0193 4965.0816 0.6625 0.4593 -0.0113 0.4878 13.5637 -19.4430
3.7020 4619.1862 4966.0369 0.6630 0.4726 -0.0108 0.5006 12.9975 -18.5864
3.7030 4620.3528 4966.9921 0.6635 0.4853 -0.0103 0.5128 12.4166 -17.7088
3.7040 4621.5193 4967.9471 0.6640 0.4974 -0.0098 0.5244 11.8214 -16.8112
3.7050 4622.6857 4968.9019 0.6645 0.5089 -0.0092 0.5353 11.2128 -15.8946
3.7060 4623.8520 4969.8565 0.6650 0.5198 -0.0087 0.5457 10.5915 -14.9601
3.7070 4625.0180 4970.8110 0.6655 0.5301 -0.0081 0.5554 9.9582 -14.0088
3.7080 4626.1840 4971.7654 0.6660 0.5397 -0.0076 0.5645 9.3135 -13.0418
3.7090 4627.3498 4972.7195 0.6666 0.5487 -0.0070 0.5729 8.6584 -12.0604
3.7100 4628.5154 4973.6735 0.6671 0.5571 -0.0064 0.5807 7.9936 -11.0655
3.7110 4629.6809 4974.6274 0.6677 0.5647 -0.0059 0.5877 7.3197 -10.0585
3.7120 4630.8462 4975.5810 0.6683 0.5717 -0.0053 0.5941 6.6377 -9.0404
3.7130 4632.0114 4976.5346 0.6688 0.5780 -0.0047 0.5998 5.9484 -8.0125
3.7140 4633.1765 4977.4879 0.6694 0.5836 -0.0041 0.6048 5.2525 -6.9759
3.7150 4634.3414 4978.4411 0.6700 0.5885 -0.0035 0.6091 4.5508 -5.9319
3.7160 4635.5061 4979.3942 0.6706 0.5927 -0.0028 0.6126 3.8441 -4.8818
3.7170 4636.6707 4980.3470 0.6712 0.5962 -0.0022 0.6155 3.1334 -3.8266
3.7180 4637.8351 4981.2998 0.6718 0.5990 -0.0016 0.6177 2.4194 -2.7677
3.7190 4638.9994 4982.2523 0.6724 0.6010 -0.0010 0.6191 1.7029 -1.7063
3.7200 4640.1635 4983.2047 0.6730 0.6024 -0.0004 0.6198 0.9849 -0.6436
3.7210 4641.3275 4984.1570 0.6736 0.6030 0.0002 0.6198 0.2660 0.4191
3.7220 4642.4913 4985.1091 0.6742 0.6029 0.0009 0.6191 -0.4528 1.4807
3.7230 4643.6550 4986.0611 0.6748 0.6021 0.0015 0.6176 -1.1707 2.5398
3.7240 4644.8185 4987.0129 0.6754 0.6006 0.0021 0.6155 -1.8870 3.5954
3.7250 4645.9819 4987.9645 0.6760 0.5983 0.0027 0.6126 -2.6006 4.6460
3.7260 4647.1451 4988.9160 0.6766 0.5954 0.0033 0.6090 -3.3109 5.6906
3.7270 4648.3081 4989.8673 0.6772 0.5917 0.0039 0.6047 -4.0170 6.7279
3.7280 4649.4710 4990.8185 0.6778 0.5873 0.0045 0.5998 -4.7181 7.7567
3.7290 4650.6338 4991.7696 0.6784 0.5823 0.0051 0.5941 -5.4134 8.7759
3.7300 4651.7963 4992.7205 0.6789 0.5765 0.0057 0.5877 -6.1021 9.7842
3.7310 4652.9588 4993.6712 0.6795 0.5701 0.0063 0.5807 -6.7834 10.7805
3.7320 4654.1210 4994.6218 0.6801 0.5629 0.0069 0.5730 -7.4564 11.7638
3.7330 4655.2831 4995.5722 0.6806 0.5551 0.0075 0.5646 -8.1205 12.7327
3.7340 4656.4451 4996.5225 0.6812 0.5467 0.0080 0.5556 -8.7749 13.6863
3.7350 4657.6069 4997.4727 0.6817 0.5376 0.0086 0.5459 -9.4188 14.6234
3.7360 4658.7685 4998.4227 0.6823 0.5279 0.0091 0.5356 -10.0515 15.5430
3.7370 4659.9299 4999.3726 0.6828 0.5175 0.0096 0.5247 -10.6723 16.4440
3.7380 4661.0912 5000.3223 0.6833 0.5065 0.0102 0.5132 -11.2804 17.3254
3.7390 4662.2524 5001.2719 0.6838 0.4949 0.0107 0.5011 -11.8751 18.1862
3.7400 4663.4134 5002.2213 0.6843 0.4828 0.0112 0.4884 -12.4558 19.0254
3.7410 4664.5742 5003.1706 0.6848 0.4700 0.0116 0.4752 -13.0219 19.8421
3.7420 4665.7348 5004.1198 0.6852 0.4567 0.0121 0.4614 -13.5726 20.6353
3.7430 4666.8953 5005.0688 0.6857 0.4429 0.0126 0.4471 -14.1074 21.4042
3.7440 4668.0557 5006.0176 0.6861 0.4285 0.0130 0.4323 -14.6256 22.1478
3.7450 4669.2158 5006.9664 0.6865 0.4136 0.0134 0.4169 -15.1267 22.8654
3.7460 4670.3758 5007.9149 0.6869 0.3983 0.0138 0.4011 -15.6100 23.5561
3.7470 4671.5357 5008.8634 0.6873 0.3824 0.0142 0.3849 -16.0751 24.2191
3.7480 4672.6953 5009.8117 0.6877 0.3661 0.0146 0.3682 -16.5215 24.8537
3.7490 4673.8548 5010.7599 0.6881 0.3494 0.0150 0.3511 -16.9485 25.4593
3.7500 4675.0142 5011.7079 0.6884 0.3322 0.0153 0.3336 -17.3558 26.0351
3.7510 4676.1734 5012.6558 0.6887 0.3147 0.0156 0.3157 -17.7428 26.5805
3.7520 4677.3324 5013.6035 0.6890 0.2967 0.0159 0.2974 -18.1092 27.0948
3.7530 4678.4912 5014.5511 0.6893 0.2784 0.0162 0.2789 -18.4546 27.5776
3.7540 4679.6499 5015.4986 0.6896 0.2598 0.0165 0.2600 -18.7785 28.0283
3.7550 4680.8084 5016.4460 0.6898 0.2409 0.0167 0.2408 -19.0806 28.4463
3.7560 4681.9668 5017.3932 0.6901 0.2217 0.0170 0.2213 -19.3606 28.8313
3.7570 4683.1250 5018.3402 0.6903 0.2022 0.0172 0.2016 -19.6181 29.1829
3.7580 4684.2830 5019.2872 0.6905 0.1824 0.0174 0.1816 -19.8529 29.5005
3.7590 4685.4408 5020.2340 0.6907 0.1624 0.0176 0.1615 -20.0648 29.7840
3.7600 4686.5985 5021.1806 0.6908 0.1423 0.0177 0.1412 -20.2534 30.0330
3.7610 4687.7560 5022.1272 0.6909 0.1219 0.0178 0.1207 -20.4186 30.2473
3.7620 4688.9134 5023.0735 0.6911 0.1014 0.0179 0.1001 -20.5603 30.4266
3.7630 4690.0705 5024.0198 0.6911 0.0808 0.0180 0.0793 -20.6782 30.5707
3.7640 4691.2276 5024.9659 0.6912 0.0601 0.0181 0.0585 -20.7723 30.6796
3.7650 4692.3844 5025.9119 0.6913 0.0393 0.0182 0.0377 -20.8425 30.7531
3.7660 4693.5411 5026.8578 0.6913 0.0184 0.0182 0.0168 -20.8886 30.7911
3.7670 4694.6976 5027.8035 0.6913 -0.0025 0.0182 -0.0042 -20.9107 30.7938
3.7680 4695.8540 5028.7490 0.6913 -0.0234 0.0182 -0.0251 -20.9088 30.7610
3.7690 4697.0101 5029.6945 0.6913 -0.0443 0.0181 -0.0459 -20.8828 30.6928
3.7700 4698.1662 5030.6398 0.6912 -0.0652 0.0181 -0.0667 -20.8329 30.5895
3.7710 4699.3220 5031.5850 0.6911 -0.0860 0.0180 -0.0875 -20.7591 30.4510
3.7720 4700.4777 5032.5300 0.6910 -0.1067 0.0179 -0.1081 -20.6615 30.2776
3.7730 4701.6332 5033.4749 0.6909 -0.1273 0.0178 -0.1286 -20.5401 30.0695
3.7740 4702.7885 5034.4197 0.6908 -0.1478 0.0176 -0.1489 -20.3953 29.8271
3.7750 4703.9437 5035.3643 0.6906 -0.1681 0.0175 -0.1691 -20.2272 29.5505
3.7760 4705.0987 5036.3088 0.6904 -0.1882 0.0173 -0.1891 -20.0359 29.2402
3.7770 4706.2536 5037.2532 0.6902 -0.2082 0.0171 -0.2088 -19.8217 28.8965
3.7780 4707.4083 5038.1974 0.6900 -0.2279 0.0169 -0.2283 -19.5849 28.5198
3.7790 4708.5628 5039.1415 0.6898 -0.2473 0.0167 -0.2475 -19.3258 28.1107
3.7800 4709.7172 5040.0855 0.6895 -0.2665 0.0164 -0.2664 -19.0446 27.6695
3.7810 4710.8713 5041.0293 0.6893 -0.2854 0.0161 -0.2851 -18.7417 27.1969
3.7820 4712.0254 5041.9730 0.6890 -0.3040 0.0158 -0.3034 -18.4175 26.6934
3.7830 4713.1792 5042.9165 0.6886 -0.3223 0.0155 -0.3213 -18.0724 26.1597
3.7840 4714.3329 5043.8599 0.6883 -0.3402 0.0152 -0.3389 -17.7067 25.5962
3.7850 4715.4865 5044.8032 0.6880 -0.3577 0.0148 -0.3560 -17.3210 25.0038
3.7860 4716.6398 5045.7463 0.6876 -0.3748 0.0145 -0.3728 -16.9156 24.3831
3.7870 4717.7930 5046.6893 0.6872 -0.3915 0.0141 -0.3891 -16.4910 23.7348
3.7880 4718.9461 5047.6322 0.6868 -0.4078 0.0137 -0.4050 -16.0478 23.0597
3.7890 4720.0990 5048.5749 0.6864 -0.4236 0.0133 -0.4204 -15.5864 22.3587
3.7900 4721.2517 5049.5175 0.6860 -0.4390 0.0129 -0.4353 -15.1074 21.6325
3.7910 4722.4043 5050.4599 0.6855 -0.4538 0.0124 -0.4497 -14.6114 20.8820
3.7920 4723.5567 5051.4022 0.6851 -0.4682 0.0120 -0.4636 -14.0989 20.1080
3.7930 4724.7089 5052.3444 0.6846 -0.4820 0.0115 -0.4770 -13.5706 19.3116
3.7940 4725.8610 5053.2864 0.6841 -0.4953 0.0110 -0.4898 -13.0270 18.4935
3.7950 4727.0129 5054.2283 0.6836 -0.5081 0.0105 -0.5021 -12.4688 17.6547
3.7960 4728.1647 5055.1700 0.6831 -0.5203 0.0100 -0.5137 -11.8966 16.7963
3.7970 4729.3163 5056.1116 0.6826 -0.5319 0.0095 -0.5248 -11.3111 15.9193
3.7980 4730.4677 5057.0531 0.6820 -0.5429 0.0089 -0.5353 -10.7130 15.0245
3.7990 4731.6190 5057.9944 0.6815 -0.5533 0.0084 -0.5452 -10.1029 14.1132
3.8000 4732.7701 5058.9355 0.6809 -0.5631 0.0079 -0.5544 -9.4816 13.1863
3.8010 4733.9211 5059.8766 0.6803 -0.5723 0.0073 -0.5630 -8.8498 12.2449
3.8020 4735.0719 5060.8174 0.6798 -0.5808 0.0067 -0.5710 -8.2082 11.2900
3.8030 4736.2226 5061.7582 0.6792 -0.5887 0.0062 -0.5783 -7.5576 10.3229
3.8040 4737.3731 5062.6988 0.6786 -0.5959 0.0056 -0.5849 -6.8987 9.3446
3.8050 4738.5234 5063.6392 0.6780 -0.6025 0.0050 -0.5909 -6.2322 8.3562
3.8060 4739.6736 5064.5795 0.6774 -0.6084 0.0044 -0.5962 -5.5590 7.3589
3.8070 4740.8236 5065.5196 0.6768 -0.6136 0.0038 -0.6008 -4.8797 6.3538
3.8080 4741.9735 5066.4596 0.6762 -0.6181 0.0032 -0.6047 -4.1953 5.3421
3.8090 4743.1233 5067.3995 0.6755 -0.6220 0.0026 -0.6079 -3.5064 4.3249
3.8100 4744.2729 5068.3392 0.6749 -0.6251 0.0020 -0.6105 -2.8138 3.3034
3.8110 4745.4223 5069.2787 0.6743 -0.6276 0.0014 -0.6123 -2.1184 2.2787
3.8120 4746.5716 5070.2181 0.6737 -0.6294 0.0007 -0.6135 -1.4210 1.2521
3.8130 4747.7207 5071.1574 0.6730 -0.6304 0.0001 -0.6139 -0.7222 0.2246
3.8140 4748.8697 5072.0965 0.6724 -0.6308 -0.0005 -0.6137 -0.0230 -0.8024
3.8150 4750.0185 5073.0354 0.6718 -0.6305 -0.0011 -0.6127 0.6758 -1.8279
3.8160 4751.1672 5073.9742 0.6711 -0.6295 -0.0017 -0.6111 1.3736 -2.8507
3.8170 4752.3157 5074.9128 0.6705 -0.6277 -0.0023 -0.6087 2.0694 -3.8697
3.8180 4753.4641 5075.8513 0.6699 -0.6253 -0.0029 -0.6057 2.7625 -4.8836
3.8190 4754.6123 5076.7897 0.6693 -0.6222 -0.0035 -0.6020 3.4521 -5.8913
3.8200 4755.7604 5077.7278 0.6686 -0.6184 -0.0041 -0.5976 4.1375 -6.8918
3.8210 4756.9084 5078.6659 0.6680 -0.6139 -0.0047 -0.5925 4.8178 -7.8837
3.8220 4758.0562 5079.6037 0.6674 -0.6088 -0.0053 -0.5867 5.4923 -8.8661
3.8230 4759.2038 5080.5414 0.6668 -0.6030 -0.0059 -0.5803 6.1601 -9.8379
3.8240 4760.3513 5081.4790 0.6662 -0.5965 -0.0065 -0.5732 6.8207 -10.7978
3.8250 4761.4987 5082.4164 0.6656 -0.5893 -0.0070 -0.5655 7.4732 -11.7449
3.8260 4762.6459 5083.3536 0.6650 -0.5815 -0.0076 -0.5571 8.1168 -12.6781
3.8270 4763.7930 5084.2907 0.6644 -0.5731 -0.0082 -0.5481 8.7509 -13.5963
3.8280 4764.9399 5085.2276 0.6639 -0.5640 -0.0087 -0.5385 9.3747 -14.4985
3.8290 4766.0867 5086.1643 0.6633 -0.5543 -0.0092 -0.5283 9.9876 -15.3837
3.8300 4767.2334 5087.1009 0.6628 -0.5440 -0.0098 -0.5175 10.5888 -16.2509
3.8310 4768.3799 5088.0374 0.6622 -0.5332 -0.0103 -0.5060 11.1776 -17.0991
3.8320 4769.5262 5088.9736 0.6617 -0.5217 -0.0108 -0.4941 11.7535 -17.9273
3.8330 4770.6725 5089.9098 0.6612 -0.5097 -0.0113 -0.4815 12.3158 -18.7348
3.8340 4771.8186 5090.8457 0.6607 -0.4971 -0.0117 -0.4684 12.8638 -19.5205
3.8350 4772.9645 5091.7815 0.6602 -0.4839 -0.0122 -0.4548 13.3970 -20.2836
3.8360 4774.1103 5092.7171 0.6597 -0.4703 -0.0126 -0.4407 13.9146 -21.0232
3.8370 4775.2560 5093.6526 0.6592 -0.4561 -0.0131 -0.4261 14.4163 -21.7385
3.8380 4776.4015 5094.5879 0.6588 -0.4414 -0.0135 -0.4110 14.9013 -22.4288
3.8390 4777.5469 5095.5230 0.6584 -0.4263 -0.0139 -0.3954 15.3692 -23.0932
3.8400 4778.6922 5096.4580 0.6579 -0.4107 -0.0143 -0.3794 15.8194 -23.7311
3.8410 4779.8373 5097.3928 0.6575 -0.3947 -0.0147 -0.3630 16.2515 -24.3417
3.8420 4780.9822 5098.3274 0.6572 -0.3782 -0.0150 -0.3462 16.6650 -24.9243
3.8430 4782.1271 5099.2619 0.6568 -0.3613 -0.0153 -0.3290 17.0593 -25.4784
3.8440 4783.2718 5100.1962 0.6564 -0.3441 -0.0157 -0.3114 17.4342 -26.0033
3.8450 4784.4164 5101.1303 0.6561 -0.3265 -0.0160 -0.2935 17.7891 -26.4985
3.8460 4785.5608 5102.0643 0.6558 -0.3085 -0.0163 -0.2752 18.1237 -26.9633
3.8470 4786.7051 5102.9981 0.6555 -0.2902 -0.0165 -0.2566 18.4376 -27.3974
3.8480 4787.8492 5103.9317 0.6552 -0.2716 -0.0168 -0.2378 18.7305 -27.8002
3.8490 4788.9933 5104.8652 0.6549 -0.2528 -0.0170 -0.2187 19.0021 -28.1714
3.8500 4790.1372 5105.7985 0.6547 -0.2336 -0.0172 -0.1993 19.2520 -28.5105
3.8510 4791.2809 5106.7316 0.6545 -0.2142 -0.0174 -0.1797 19.4800 -28.8171
3.8520 4792.4245 5107.6646 0.6543 -0.1947 -0.0176 -0.1600 19.6859 -29.0910
3.8530 4793.5680 5108.5974 0.6541 -0.1749 -0.0177 -0.1400 19.8694 -29.3319
3.8540 4794.7114 5109.5300 0.6539 -0.1549 -0.0178 -0.1199 20.0304 -29.5395
3.8550 4795.8546 5110.4625 0.6538 -0.1348 -0.0180 -0.0997 20.1687 -29.7136
3.8560 4796.9977 5111.3947 0.6536 -0.1146 -0.0180 -0.0794 20.2841 -29.8540
3.8570 4798.1406 5112.3269 0.6535 -0.0942 -0.0181 -0.0590 20.3765 -29.9607
3.8580 4799.2834 5113.2588 0.6535 -0.0738 -0.0182 -0.0385 20.4459 -30.0334
3.8590 4800.4261 5114.1906 0.6534 -0.0534 -0.0182 -0.0180 20.4921 -30.0723
3.8600 4801.5686 5115.1222 0.6534 -0.0328 -0.0182 0.0026 20.5152 -30.0772
3.8610 4802.7110 5116.0537 0.6533 -0.0123 -0.0182 0.0231 20.5151 -30.0482
3.8620 4803.8533 5116.9850 0.6533 0.0082 -0.0182 0.0436 20.4919 -29.9853
3.8630 4804.9954 5117.9161 0.6533 0.0287 -0.0181 0.0640 20.4456 -29.8886
3.8640 4806.1375 5118.8470 0.6534 0.0491 -0.0180 0.0844 20.3762 -29.7584
3.8650 4807.2793 5119.7778 0.6534 0.0694 -0.0179 0.1046 20.2839 -29.5946
3.8660 4808.4211 5120.7084 0.6535 0.0896 -0.0178 0.1247 20.1687 -29.3976
3.8670 4809.5627 5121.6388 0.6536 0.1097 -0.0177 0.1447 20.0309 -29.1677
3.8680 4810.7041 5122.5691 0.6537 0.1297 -0.0175 0.1645 19.8705 -28.9050
3.8690 4811.8455 5123.4992 0.6539 0.1495 -0.0174 0.1841 19.6879 -28.6099
3.8700 4812.9867 5124.4292 0.6540 0.1691 -0.0172 0.2036 19.4831 -28.2829
3.8710 4814.1277 5125.3589 0.6542 0.1885 -0.0169 0.2227 19.2565 -27.9242
3.8720 4815.2687 5126.2885 0.6544 0.2076 -0.0167 0.2416 19.0084 -27.5343
3.8730 4816.4095 5127.2180 0.6546 0.2265 -0.0165 0.2603 18.7389 -27.1136
3.8740 4817.5501 5128.1473 0.6549 0.2451 -0.0162 0.2786 18.4485 -26.6628
3.8750 4818.6907 5129.0764 0.6551 0.2634 -0.0159 0.2966 18.1375 -26.1822
3.8760 4819.8311 5130.0053 0.6554 0.2813 -0.0156 0.3143 17.8062 -25.6725
3.8770 4820.9713 5130.9341 0.6557 0.2990 -0.0153 0.3316 17.4551 -25.1342
3.8780 4822.1114 5131.8627 0.6560 0.3163 -0.0149 0.3486 17.0844 -24.5681
3.8790 4823.2514 5132.7911 0.6563 0.3332 -0.0146 0.3651 16.6948 -23.9746
3.8800 4824.3913 5133.7194 0.6567 0.3496 -0.0142 0.3813 16.2866 -23.3547
3.8810 4825.5310 5134.6475 0.6570 0.3657 -0.0138 0.3969 15.8602 -22.7089
3.8820 4826.6705 5135.5755 0.6574 0.3814 -0.0134 0.4122 15.4163 -22.0380
3.8830 4827.8100 5136.5033 0.6578 0.3966 -0.0130 0.4270 14.9553 -21.3427
3.8840 4828.9493 5137.4309 0.6582 0.4113 -0.0126 0.4413 14.4776 -20.6240
3.8850 4830.0884 5138.3584 0.6586 0.4255 -0.0121 0.4551 13.9840 -19.8825
3.8860 4831.2275 5139.2857 0.6590 0.4392 -0.0116 0.4683 13.4749 -19.1192
3.8870 4832.3664 5140.2129 0.6595 0.4525 -0.0112 0.4811 12.9509 -18.3350
3.8880 4833.5051 5141.1399 0.6599 0.4651 -0.0107 0.4933 12.4126 -17.5307
3.8890 4834.6437 5142.0667 0.6604 0.4773 -0.0102 0.5049 11.8607 -16.7072
3.8900 4835.7822 5142.9934 0.6609 0.4889 -0.0097 0.5160 11.2957 -15.8655
3.8910 4836.9205 5143.9199 0.6614 0.4999 -0.0092 0.5265 10.7184 -15.0066
3.8920 4838.0587 5144.8462 0.6619 0.5103 -0.0086 0.5364 10.1293 -14.1314
3.8930 4839.1968 5145.7724 0.6624 0.5201 -0.0081 0.5457 9.5291 -13.2409
3.8940 4840.3347 5146.6985 0.6629 0.5294 -0.0075 0.5544 8.9185 -12.3362
3.8950 4841.4724 5147.6243 0.6635 0.5380 -0.0070 0.5624 8.2983 -11.4182
3.8960 4842.6101 5148.5501 0.6640 0.5460 -0.0064 0.5699 7.6691 -10.4880
3.8970 4843.7475 5149.4756 0.6646 0.5533 -0.0058 0.5766 7.0315 -9.5467
3.8980 4844.8849 5150.4011 0.6651 0.5600 -0.0053 0.5828 6.3865 -8.5953
3.8990 4846.0221 5151.3263 0.6657 0.5661 -0.0047 0.5883 5.7345 -7.6348
3.9000 4847.1591 5152.2514 0.6663 0.5715 -0.0041 0.5931 5.0765 -6.6665
3.9010 4848.2961 5153.1764 0.6668 0.5762 -0.0035 0.5972 4.4131 -5.6913
3.9020 4849.4328 5154.1012 0.6674 0.5803 -0.0029 0.6007 3.7452 -4.7103
3.9030 4850.5694 5155.0259 0.6680 0.5837 -0.0023 0.6035 3.0733 -3.7247
3.9040 4851.7059 5155.9504 0.6686 0.5865 -0.0017 0.6057 2.3984 -2.7356
3.9050 4852.8423 5156.8747 0.6692 0.5885 -0.0011 0.6071 1.7210 -1.7441
3.9060 4853.9785 5157.7989 0.6698 0.5899 -0.0005 0.6079 1.0422 -0.7513
3.9070 4855.1145 5158.7230 0.6703 0.5906 0.0001 0.6080 0.3624 0.2418
3.9080 4856.2504 5159.6469 0.6709 0.5906 0.0008 0.6074 -0.3174 1.2339
3.9090 4857.3861 5160.5706 0.6715 0.5900 0.0014 0.6061 -0.9965 2.2240
3.9100 4858.5217 5161.4943 0.6721 0.5886 0.0020 0.6042 -1.6741 3.2110
3.9110 4859.6572 5162.4177 0.6727 0.5866 0.0026 0.6016 -2.3495 4.1937
3.9120 4860.7925 5163.3411 0.6733 0.5839 0.0032 0.5983 -3.0220 5.1712
3.9130 4861.9277 5164.2642 0.6739 0.5806 0.0038 0.5944 -3.6908 6.1422
3.9140 4863.0627 5165.1873 0.6744 0.5766 0.0044 0.5897 -4.3551 7.1057
3.9150 4864.1975 5166.1102 0.6750 0.5719 0.0049 0.5845 -5.0142 8.0607
3.9160 4865.3322 5167.0329 0.6756 0.5665 0.0055 0.5785 -5.6674 9.0061
